type,two_factor_authentication,multi_factor_authentication,security_monitoring,data_privacy_policy,secure_file_uploads,secure_file_uploads_policies__properties__secure_file_name,secure_file_uploads_policies__properties__malware_scan,secure_file_uploads_policies__properties__audit_logging,secure_file_uploads_policies__properties__sandboxing,secure_file_uploads_policies__properties__encryption__in_transit,secure_file_uploads_policies__properties__encryption__at_rest,ssl_encryption_required,permissions,explicite_allowed_resources,other_resources
customer,TRUE,TRUE,TRUE,FALSE,TRUE,brave_ocean.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,sunny_bird.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,clever_sun.txt,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,none,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,userId_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_sun.sh,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,userId_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_sun.js,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_ocean.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,NULL,FALSE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,brave_day.sh,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,none,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_flower.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_world.sh,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,none,sensitve_data.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,unknown,brave_day.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,brave_world.exe,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,happy_day.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,NULL,FALSE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,happy_ocean.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_ocean.txt,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,unknown,creative_ocean.xlsx,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,write,userId_info.txt,TRUE
admin,TRUE,TRUE,FALSE,FALSE,TRUE,clever_ocean.ps1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,read,NULL,TRUE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,creative_bird.jpeg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.mp4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,happy_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_world.ps1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_day.js,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_bird.mp4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,write,NULL,TRUE
admin,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_sun.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,happy_flower.csv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_flower.bat,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,FALSE,TRUE,sunny_world.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,creative_bird.xlsx,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,write,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,clever_sun.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,userId_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,FALSE,TRUE,TRUE,brave_flower.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,creative_world.txt,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
anonymous,TRUE,FALSE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_bird.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,brave_ocean.ps1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.bat,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,unknown,brave_ocean.txt,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_flower.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.js,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_ocean.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,write,NULL,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,brave_world.msi,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_ocean.xlsx,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,create,reports.txt,FALSE
employee,FALSE,TRUE,FALSE,TRUE,FALSE,creative_world.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,sales.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.jpeg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,write,userId_info.txt,TRUE
anonymous,FALSE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_flower.img,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,none,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,FALSE,happy_sun.img,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_sun.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_ocean.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,clever_bird.bat,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,read,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_day.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,happy_day.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.xlsx,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,create,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,happy_sun.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,read,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_ocean.jpeg,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_ocean.exe,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,FALSE,clever_world.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.csv,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,create,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.csv,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_world.mp4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,clever_bird.txt,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,FALSE,TRUE,unknown,happy_sun.xlsx,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,happy_ocean.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,clever_world.msi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.js,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,NULL,FALSE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,beautiful_flower.vbs,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,NULL,FALSE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,creative_ocean.ps1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,NULL,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_ocean.pdf,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_world.csv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,FALSE,FALSE,beautiful_ocean.txt,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,write,sales.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_sun.txt,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,clever_bird.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,creative_flower.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,userId_info.txt,TRUE
anonymous,FALSE,FALSE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,FALSE,clever_day.js,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.jpeg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,create,NULL,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.csv,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,brave_flower.js,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,none,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,brave_sun.mp4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,create,product_info.txt,FALSE
admin,FALSE,TRUE,FALSE,TRUE,TRUE,sunny_sun.csv,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,write,sensitve_data.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,NULL,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_sun.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_world.py,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_ocean.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_bird.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,creative_ocean.js,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,write,product_info.txt,TRUE
employee,FALSE,TRUE,FALSE,TRUE,TRUE,happy_world.img,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
admin,FALSE,TRUE,FALSE,FALSE,TRUE,beautiful_day.img,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,create,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,happy_bird.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_flower.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_world.bat,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,brave_day.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_day.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_world.msi,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,none,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.mp4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,write,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,creative_flower.png,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_ocean.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_flower.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,write,NULL,FALSE
customer,TRUE,TRUE,FALSE,TRUE,FALSE,beautiful_sun.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,NULL,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,creative_bird.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,creative_world.xlsx,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,delete,product_info.txt,FALSE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,clever_sun.vbs,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,sales.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,sunny_ocean.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_world.sh,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,FALSE,TRUE,TRUE,creative_sun.vbs,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,beautiful_ocean.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.xlsx,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,write,reports.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,brave_ocean.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_world.img,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,write,NULL,FALSE
customer,FALSE,FALSE,TRUE,FALSE,TRUE,sunny_flower.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_bird.bat,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.mp4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_bird.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
anonymous,TRUE,FALSE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,FALSE,TRUE,creative_ocean.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_day.xlsx,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_sun.jar,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_world.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.bat,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,write,sensitve_data.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_ocean.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,reports.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,FALSE,sunny_sun.txt,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,sales.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,unknown,creative_ocean.txt,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,create,sales.txt,FALSE
employee,TRUE,TRUE,FALSE,FALSE,TRUE,beautiful_ocean.txt,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,reports.txt,FALSE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,beautiful_day.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,read,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,creative_day.jpeg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,NULL,TRUE
admin,TRUE,TRUE,FALSE,TRUE,TRUE,brave_ocean.mp4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,read,sales.txt,FALSE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,clever_bird.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,creative_world.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,creative_sun.txt,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,read,userId_info.txt,FALSE
anonymous,TRUE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.cmd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
anonymous,TRUE,FALSE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
admin,TRUE,TRUE,TRUE,FALSE,FALSE,brave_flower.xlsx,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,create,reports.txt,FALSE
employee,TRUE,FALSE,TRUE,FALSE,FALSE,happy_day.mp4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_flower.jpeg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,FALSE,TRUE,TRUE,clever_ocean.csv,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_world.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,FALSE,sunny_bird.py,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.png,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,userId_info.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,creative_day.img,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,FALSE,unknown,clever_sun.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_flower.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.vbs,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_ocean.csv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,write,NULL,FALSE
employee,TRUE,FALSE,TRUE,FALSE,TRUE,happy_bird.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,brave_flower.pdf,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,delete,product_info.txt,FALSE
employee,FALSE,TRUE,TRUE,FALSE,TRUE,creative_sun.xlsx,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,create,reports.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,reports.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,happy_day.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_bird.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_bird.csv,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_sun.csv,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,delete,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_ocean.txt,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,read,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,beautiful_day.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_bird.txt,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,write,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,creative_day.js,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,FALSE,brave_day.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,delete,userId_info.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,happy_ocean.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,userId_info.txt,TRUE
employee,TRUE,FALSE,FALSE,FALSE,TRUE,creative_day.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.cmd,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
employee,FALSE,FALSE,FALSE,TRUE,TRUE,sunny_bird.js,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,write,sales.txt,FALSE
customer,TRUE,FALSE,TRUE,FALSE,TRUE,sunny_flower.bat,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,read,userId_info.txt,TRUE
